id,failure
26710,0.24935211142858604
26711,0.20897877758193592
26712,0.2198211388783479
26713,0.2922804193502178
26714,0.25180601355058574
26715,0.22455901899902223
26716,0.20641949477956636
26717,0.18839514689867368
26718,0.22313487138048518
26719,0.2048585087279732
26720,0.1807482252499803
26721,0.1472098736034155
26722,0.28455416878773293
26723,0.18632945238030216
26724,0.21488349999908554
26725,0.20800913457866346
26726,0.19470350605373749
26727,0.18745341364858611
26728,0.1893996138552791
26729,0.19882894446732383
26730,0.2148586660758471
26731,0.2624745161658324
26732,0.1741878487286427
26733,0.20836797831081963
26734,0.20143716715725613
26735,0.2617868217749322
26736,0.18041580763142856
26737,0.17969475414883346
26738,0.21027257073111025
26739,0.3414099562448396
26740,0.1899502883940428
26741,0.31207432173204014
26742,0.28189477028606813
26743,0.2469281430822237
26744,0.229976577911596
26745,0.23322686895182357
26746,0.15356781876359313
26747,0.22246678939314882
26748,0.14540004040942114
26749,0.24532965730202405
26750,0.17770068012906337
26751,0.24395181445236658
26752,0.26068034202458296
26753,0.18032591503417852
26754,0.21694435159874503
26755,0.1403129780609464
26756,0.16443104100682143
26757,0.23366508720543072
26758,0.2641033167130365
26759,0.2253530438106876
26760,0.25609268934792834
26761,0.16011683671100183
26762,0.15248668778090155
26763,0.18722972502117285
26764,0.17154021641417377
26765,0.1783686809666146
26766,0.16456905924665055
26767,0.16958187570832314
26768,0.22867580018014216
26769,0.1696624298866431
26770,0.283555725707801
26771,0.21658188213646865
26772,0.16009002644915918
26773,0.20085311424775176
26774,0.30319825003976
26775,0.18119724864402506
26776,0.14067137007797365
26777,0.1832430511383407
26778,0.22353856977850675
26779,0.2472953367624783
26780,0.1797685294816015
26781,0.20337893946401972
26782,0.24467308351732128
26783,0.3085204943999742
26784,0.16711633299928166
26785,0.22143088688767035
26786,0.13744379299693327
26787,0.14716965938151985
26788,0.21797572447440597
26789,0.2683141847756661
26790,0.16056662331168142
26791,0.2475700410409587
26792,0.23091318348325374
26793,0.25798190255467035
26794,0.20472824083986874
26795,0.2279983750797807
26796,0.23928528121221465
26797,0.20600650215876842
26798,0.19524859593888566
26799,0.23684864107922332
26800,0.22443271956875838
26801,0.25485256153791724
26802,0.21728732379677607
26803,0.19123298312968845
26804,0.22836168990137476
26805,0.21777450155112282
26806,0.2629539956098522
26807,0.23011431161545795
26808,0.2152236221797266
26809,0.25736266096815236
26810,0.2003922893289054
26811,0.18436664782478096
26812,0.21404103954917186
26813,0.20987437683733307
26814,0.2644258578136708
26815,0.21122690331260313
26816,0.2527547008412525
26817,0.2233846497443326
26818,0.1433826811752719
26819,0.19491297271494165
26820,0.15271584869141588
26821,0.171166531343069
26822,0.24462294592545972
26823,0.18249589458126675
26824,0.23170640118597882
26825,0.2551334792733195
26826,0.14774732161932233
26827,0.1920569967143304
26828,0.26918024416847763
26829,0.15279810568512894
26830,0.225130775320083
26831,0.15348389446500713
26832,0.2223895480727564
26833,0.24704884734391022
26834,0.3274238149948111
26835,0.1909195401324429
26836,0.2230046308346853
26837,0.22586210579934324
26838,0.1549766982667605
26839,0.22012915535891162
26840,0.20272124799910526
26841,0.18071898451104182
26842,0.276243903006195
26843,0.2693774628150565
26844,0.2767293771894333
26845,0.17831916637113976
26846,0.36586020559255783
26847,0.21436299250247698
26848,0.1615088924220572
26849,0.21101488648682407
26850,0.21509509942136243
26851,0.21162528554694546
26852,0.21508125472068465
26853,0.17538656535397515
26854,0.36350882758098696
26855,0.21632267386636214
26856,0.29773642580732784
26857,0.1745464056606442
26858,0.20048867261093561
26859,0.14726753929595687
26860,0.22300684399942397
26861,0.19742394008317224
26862,0.18665747764098076
26863,0.1429014636570697
26864,0.21931184029305922
26865,0.15314804098755702
26866,0.25275586456819643
26867,0.19166096216827733
26868,0.22363081174292693
26869,0.3204132213369539
26870,0.1682409377790198
26871,0.23340216701699074
26872,0.2147362613612253
26873,0.2036564544356909
26874,0.17084816611530507
26875,0.13675933451175773
26876,0.18653188214861932
26877,0.23814961256575162
26878,0.29354844138474256
26879,0.17734172554765565
26880,0.19146207780547367
26881,0.21446025572943964
26882,0.1811700501082563
26883,0.1919950540004123
26884,0.22976796486722537
26885,0.2281129390459248
26886,0.20014519918400672
26887,0.20218477056045078
26888,0.15251738194360842
26889,0.19382213402580625
26890,0.19134041266181137
26891,0.11525102859943587
26892,0.1716816720151326
26893,0.19701493270952627
26894,0.2811930413025702
26895,0.30721027280127106
26896,0.2677167634958283
26897,0.17613234310971718
26898,0.16471589446126195
26899,0.2083739384327643
26900,0.13198834101730325
26901,0.2125477953429426
26902,0.19208377479281236
26903,0.18248927119111474
26904,0.18200089433428296
26905,0.25066090753679166
26906,0.22672845106364545
26907,0.19423553941099905
26908,0.23390884475897342
26909,0.286322441771197
26910,0.2228621369151162
26911,0.19104867485295443
26912,0.14125490556076897
26913,0.2371758833935416
26914,0.14799955524223882
26915,0.2097659046251424
26916,0.15222151486273774
26917,0.25488174899436866
26918,0.21815040730811575
26919,0.24355598825561206
26920,0.2348452213496022
26921,0.16127288942395104
26922,0.24189874744498843
26923,0.2732240434737772
26924,0.16042626061882043
26925,0.13014430948351183
26926,0.25412472316454476
26927,0.33015749270798256
26928,0.20299943826162184
26929,0.25241632048043794
26930,0.22085851707657095
26931,0.21528754951926163
26932,0.16144445899392051
26933,0.1730576765964588
26934,0.16889185276887078
26935,0.140170188185438
26936,0.18576228170173145
26937,0.17993537977712384
26938,0.18844791230546054
26939,0.24623508975920547
26940,0.1293344565620557
26941,0.15571824925361255
26942,0.2212692130422685
26943,0.17884189547917867
26944,0.17148097104918483
26945,0.30904385188034456
26946,0.28694958086003153
26947,0.1930979718714948
26948,0.15983433734563265
26949,0.2139118063048844
26950,0.178333748791023
26951,0.18893571459475553
26952,0.2378834694903221
26953,0.23919494913948186
26954,0.2517402603029926
26955,0.16724257287445174
26956,0.19146005293364313
26957,0.2123686417274404
26958,0.15907609564834965
26959,0.22948505620754264
26960,0.18809575922602595
26961,0.21439738446790838
26962,0.20281703659457295
26963,0.2398659093096894
26964,0.15040037815140805
26965,0.1797303645836665
26966,0.252948432089015
26967,0.2295917053650254
26968,0.17072557282274417
26969,0.2959917205182318
26970,0.30107167276153113
26971,0.2589114217354853
26972,0.20892175404868113
26973,0.1846242741653783
26974,0.23620985018533294
26975,0.18604241928075071
26976,0.18171098728188204
26977,0.23832064959561083
26978,0.28857077885113414
26979,0.14191574785621475
26980,0.24016376242949505
26981,0.15133496212008793
26982,0.22332857991566743
26983,0.24441149147139565
26984,0.18447658943146264
26985,0.1914879617452196
26986,0.27921801024731396
26987,0.23542439622361985
26988,0.20024092063988552
26989,0.17231088229096084
26990,0.2365694221591705
26991,0.24890007581712623
26992,0.203473002914988
26993,0.33000986274417343
26994,0.23923640706674051
26995,0.1963797498287812
26996,0.17362991609204712
26997,0.22815167359584862
26998,0.2174967574709732
26999,0.19658622382037078
27000,0.226883610839135
27001,0.1681499550804908
27002,0.23299774177073104
27003,0.2015064537288578
27004,0.20249190960317928
27005,0.26677222956110935
27006,0.18266862512749604
27007,0.19803837463501406
27008,0.3071058904469641
27009,0.24988465321233647
27010,0.1731223913093745
27011,0.19357081781002058
27012,0.2753304516290658
27013,0.2354539268595496
27014,0.22292752911719463
27015,0.14918723867438374
27016,0.13845542274843847
27017,0.25337938633817914
27018,0.25239647335988774
27019,0.22158637734732645
27020,0.2063949693086613
27021,0.21624018488671676
27022,0.17262069928175175
27023,0.282013684712897
27024,0.18015498482446482
27025,0.37042067973586157
27026,0.18110289776214938
27027,0.18882213898674866
27028,0.1911471049490654
27029,0.23630850208415577
27030,0.3716352766188728
27031,0.1668930267559667
27032,0.18724565517956213
27033,0.18341411088814008
27034,0.14937106782890663
27035,0.264170350620534
27036,0.19730585813525917
27037,0.16558207075105386
27038,0.26885663069029053
27039,0.1922311214120112
27040,0.16761820139771555
27041,0.23301747433054254
27042,0.23158901936397427
27043,0.14734483028307227
27044,0.2355209404745339
27045,0.1850177732669304
27046,0.09365994060529635
27047,0.2002664543087744
27048,0.21350859013974546
27049,0.17991248268875293
27050,0.23596909182919287
27051,0.24935139555595034
27052,0.24638197706961718
27053,0.18329655544824833
27054,0.18907313508871007
27055,0.2136982991248602
27056,0.1681876124260124
27057,0.216628508180037
27058,0.2286082801488368
27059,0.1975435690806766
27060,0.20343234583968628
27061,0.20156645297802972
27062,0.23135068782103593
27063,0.16591402885900983
27064,0.17509975459675778
27065,0.1563510255028099
27066,0.19008574199834388
27067,0.3112354366480289
27068,0.22318303949032176
27069,0.1232472181147441
27070,0.23047018971315356
27071,0.1990575872145811
27072,0.3365515184977043
27073,0.3700359145436677
27074,0.29435806159327227
27075,0.15439278323405856
27076,0.23428568091101282
27077,0.20821456797462481
27078,0.17399056439528285
27079,0.22812647581140272
27080,0.16597159064032835
27081,0.19556940484796856
27082,0.17233375832505562
27083,0.15612860725562527
27084,0.3087566986620853
27085,0.20525729372281246
27086,0.2456199335845735
27087,0.2218367836541857
27088,0.31867669430266393
27089,0.12773069780368881
27090,0.18278112340653166
27091,0.18649272570440334
27092,0.14924768919787834
27093,0.20515918225069124
27094,0.21649310924251744
27095,0.2536062182856479
27096,0.19284854933795512
27097,0.24219597644581572
27098,0.1702455348430595
27099,0.22779828131209817
27100,0.1438554134530319
27101,0.18361321370804068
27102,0.19613200241400458
27103,0.16848612943078364
27104,0.22291477511151184
27105,0.19100552590817302
27106,0.34724903670731766
27107,0.2021881045156515
27108,0.24816362349149035
27109,0.1505115765855399
27110,0.23288599789814732
27111,0.23952674896223555
27112,0.21510546368840752
27113,0.18934849268914003
27114,0.20533922034170418
27115,0.2428142700790148
27116,0.2697626148882312
27117,0.14897429267968754
27118,0.1518956418961075
27119,0.18785765003345037
27120,0.2670767532629531
27121,0.1698916134201842
27122,0.24324513099352843
27123,0.2328080595737767
27124,0.38062339374182824
27125,0.1307347872265166
27126,0.21820828083799598
27127,0.27260651462372754
27128,0.19415308997992065
27129,0.22924109400597242
27130,0.19212479801420854
27131,0.16468163167016242
27132,0.1617777022739576
27133,0.2203834242444147
27134,0.2834792966798339
27135,0.2783736218682097
27136,0.19589166738879635
27137,0.1735981134950817
27138,0.2134832698413354
27139,0.27895531301491133
27140,0.1474363021682019
27141,0.2770043957441516
27142,0.3391635837335274
27143,0.17631191167147986
27144,0.17611343976169117
27145,0.166823701200233
27146,0.1542045864687035
27147,0.1835774975193322
27148,0.1864933960558272
27149,0.2422053009317355
27150,0.15646054993350203
27151,0.1675724394334531
27152,0.20222272038066394
27153,0.23740627632131037
27154,0.18373028302566577
27155,0.2702147136061576
27156,0.18686965519059356
27157,0.23962024244427654
27158,0.1916561588767185
27159,0.18910855086122894
27160,0.18133819590290504
27161,0.13825852072317654
27162,0.19180634767216315
27163,0.2142283220796165
27164,0.19474362760413544
27165,0.16201987236362964
27166,0.21423366711560354
27167,0.22171811532130237
27168,0.24053212176015165
27169,0.20895212569759591
27170,0.25799260224547704
27171,0.17084362455128993
27172,0.21653811383376942
27173,0.15104211415711327
27174,0.2053816219529243
27175,0.1590340201717578
27176,0.2012782278830276
27177,0.21619378607616702
27178,0.20136028857909877
27179,0.2422412784492176
27180,0.17143357306777837
27181,0.21079102777905098
27182,0.14785136824873038
27183,0.30016676428570027
27184,0.2896421127633431
27185,0.2834445254978487
27186,0.16795724090645112
27187,0.28385655933407283
27188,0.28067039471681937
27189,0.2061463147950783
27190,0.2224131831132003
27191,0.19976883337565846
27192,0.24215929849808848
27193,0.15618547999182142
27194,0.2525586909820069
27195,0.26433586787322627
27196,0.25142447253727135
27197,0.2309446164972645
27198,0.1879881803206509
27199,0.21532302870713715
27200,0.2035461058218765
27201,0.21197112602697774
27202,0.23452772134739153
27203,0.24261959038179748
27204,0.23244461179941608
27205,0.20784909391688458
27206,0.16177738421497828
27207,0.2212181359611175
27208,0.23979445638783295
27209,0.20724054528943742
27210,0.23704042213737556
27211,0.26480795175447736
27212,0.1804424214204276
27213,0.19836306193812941
27214,0.21428668347193136
27215,0.19014342423635316
27216,0.21746005168117424
27217,0.17738113547402648
27218,0.19191382308627933
27219,0.1729975328854457
27220,0.1681969870087563
27221,0.22564575544578694
27222,0.1876227864057535
27223,0.22690942983844972
27224,0.21806276629899576
27225,0.24160665241527335
27226,0.18645679267480822
27227,0.23265368563983496
27228,0.207298741760799
27229,0.22993107659137496
27230,0.18439690289880759
27231,0.2321747778456263
27232,0.24572605889712368
27233,0.19794862052935333
27234,0.18325415208573373
27235,0.20874964951891462
27236,0.2647144802212883
27237,0.19657857131227394
27238,0.19571254830060988
27239,0.19939653283085543
27240,0.2123791973631669
27241,0.23292470447672034
27242,0.16031051245855135
27243,0.18155876885172198
27244,0.22545378565436716
27245,0.1966655920165224
27246,0.21521375087223693
27247,0.20045623176691418
27248,0.2191497187085446
27249,0.1595260599716918
27250,0.2240631680059548
27251,0.21626361745505376
27252,0.23004473815950666
27253,0.22581269367345416
27254,0.1838482461987515
27255,0.22747526587798578
27256,0.24702228320892577
27257,0.28508376372768796
27258,0.2538657350015919
27259,0.22628326793726758
27260,0.20246562298179382
27261,0.1931779359627986
27262,0.2654550593389978
27263,0.17299491185161092
27264,0.2102954002387526
27265,0.18032195358544303
27266,0.2054015868046134
27267,0.32022369907232623
27268,0.16005161188576114
27269,0.21618297884492374
27270,0.15673232718417401
27271,0.1969511404093986
27272,0.18158825543411705
27273,0.2158427109630006
27274,0.21110824281476026
27275,0.2543099137614137
27276,0.1928743083577242
27277,0.20624174677558543
27278,0.19872907479241267
27279,0.17703524138852558
27280,0.19033930026153306
27281,0.3378046732837986
27282,0.17603872645594154
27283,0.20061989664159388
27284,0.2540881933876381
27285,0.300036520452978
27286,0.22839961462297462
27287,0.22253410581062505
27288,0.3073329673369275
27289,0.22532053173687286
27290,0.3208701641423765
27291,0.267491182687024
27292,0.1964553026801658
27293,0.2006228881208663
27294,0.25371617138329877
27295,0.18009269311616216
27296,0.20840394924303693
27297,0.22217098900752244
27298,0.21454691266206755
27299,0.1882604827329932
27300,0.21871606796790155
27301,0.16721807944953676
27302,0.24706930216922246
27303,0.17897449966646187
27304,0.2620233265266558
27305,0.21290551518527437
27306,0.2621851147138645
27307,0.21532911575244937
27308,0.23769506897513398
27309,0.25564432375383356
27310,0.16081733757270417
27311,0.21564089907882472
27312,0.19683244373497638
27313,0.17575479083626938
27314,0.2028018008885651
27315,0.2584228764989462
27316,0.3630847996546867
27317,0.20196823068223216
27318,0.18961952882826177
27319,0.24228566213730618
27320,0.21780842717724708
27321,0.17964771155245876
27322,0.21262992897759014
27323,0.20100724952706564
27324,0.1447428885666227
27325,0.1664401129562044
27326,0.14685847702067661
27327,0.16055774401824813
27328,0.1531950497441338
27329,0.22804494353396654
27330,0.1972376718582661
27331,0.1725426062932123
27332,0.2121054303124801
27333,0.27345677852139605
27334,0.25170436606162017
27335,0.22990727463299201
27336,0.21542518819692055
27337,0.17036481137031
27338,0.20673740631140308
27339,0.27516712420502987
27340,0.21102545854640903
27341,0.16007150425189984
27342,0.2951363642390251
27343,0.31873997174104074
27344,0.28010822229023624
27345,0.19765718845881886
27346,0.23282079883984344
27347,0.15988830967212783
27348,0.2736791492008135
27349,0.2548844828255275
27350,0.19126849268006224
27351,0.2013964932393679
27352,0.2776661171180921
27353,0.21611989005480334
27354,0.2422155248716384
27355,0.2215254256923731
27356,0.1842605373844178
27357,0.1869143285535495
27358,0.20152875360422196
27359,0.36355205963152226
27360,0.18170837961144523
27361,0.19538431648747254
27362,0.23960224106739997
27363,0.21223901198163322
27364,0.18329707783291702
27365,0.22892095422830158
27366,0.1950575021091758
27367,0.20369460323924066
27368,0.3037850473632337
27369,0.17875533388862624
27370,0.24448617625377625
27371,0.17531090805035837
27372,0.271268755001986
27373,0.22498651006897843
27374,0.2491819002535926
27375,0.258823776660774
27376,0.18715606602615867
27377,0.15927948949174034
27378,0.23468762921975073
27379,0.17997792241184848
27380,0.21643020191263793
27381,0.18607703702690412
27382,0.17677708275914567
27383,0.17021660565244315
27384,0.2284282298105116
27385,0.14765825835934776
27386,0.21874222390509937
27387,0.1884196087349453
27388,0.19371545970544085
27389,0.22714596684381538
27390,0.19675721555911682
27391,0.2104559885115426
27392,0.22539377761783277
27393,0.30267224157303263
27394,0.19494757494900386
27395,0.23490159161682048
27396,0.24416744185334663
27397,0.17416012811288276
27398,0.23912148522941135
27399,0.21986296050775694
27400,0.20826959023392252
27401,0.24262651525673734
27402,0.2154189628766693
27403,0.18302431323510998
27404,0.44339992223046326
27405,0.2660635275127171
27406,0.23804113311189168
27407,0.24272732666945585
27408,0.17303138215500335
27409,0.1765639405808948
27410,0.15236058900630392
27411,0.15542579051504324
27412,0.2014411026154413
27413,0.2875941324803192
27414,0.1900347396536192
27415,0.24867290626263186
27416,0.184881870163124
27417,0.15896452347021056
27418,0.22522441132454066
27419,0.24988933134547958
27420,0.28499903506088015
27421,0.16466973365228188
27422,0.23935054266662573
27423,0.14846800540062496
27424,0.14290562788003586
27425,0.18919576358635173
27426,0.1982153024725603
27427,0.21379872719848247
27428,0.24491509667656503
27429,0.2297798963668165
27430,0.17964710530916217
27431,0.23044688331388205
27432,0.18620520713778901
27433,0.22324034741323956
27434,0.259094352862232
27435,0.2174953109185554
27436,0.17360906028256767
27437,0.20857531163044027
27438,0.14999996708813626
27439,0.18209642978651283
27440,0.1928750134838871
27441,0.17164329507343973
27442,0.22464083008359684
27443,0.1951199226437702
27444,0.2665892746452503
27445,0.20600572454366062
27446,0.21089116634094837
27447,0.24077368193052634
27448,0.20917484917723533
27449,0.2147758191689179
27450,0.26494910484687134
27451,0.1697573454000438
27452,0.22980622901720318
27453,0.2344657041836791
27454,0.19241478366302803
27455,0.20784287572453153
27456,0.1598295149312232
27457,0.19824544007370828
27458,0.14679155136663571
27459,0.3133944319901004
27460,0.20444244295535643
27461,0.19221370945390825
27462,0.19289605289793307
27463,0.17148701544538192
27464,0.20811256766661
27465,0.16611622290273062
27466,0.2475918178270957
27467,0.20594285310213253
27468,0.23919949568614624
27469,0.30470566493823864
27470,0.15278753566712255
27471,0.15888371387265757
27472,0.1771461271362351
27473,0.1723430552090579
27474,0.2375945412472198
27475,0.2356120496609116
27476,0.20655726647773648
27477,0.31462092119836943
27478,0.20995623901984423
27479,0.3254865636499917
27480,0.17750559154176349
27481,0.26240832307345074
27482,0.21092966316082715
27483,0.1877007416461288
27484,0.238373868215355
27485,0.2431978398946346
27486,0.2738625376384874
27487,0.18412438855664431
27488,0.15283596345694844
27489,0.15471337080922468
27490,0.1965931490006247
27491,0.24583144363431522
27492,0.1615123278669914
27493,0.2226960798493263
27494,0.2381121339902548
27495,0.19308021291145971
27496,0.24302910228410343
27497,0.281015411488364
27498,0.19163596005349146
27499,0.16153280262108397
27500,0.23247030622504095
27501,0.26080418505172603
27502,0.27067279914399844
27503,0.1891249294026784
27504,0.20952642958687823
27505,0.16999121353727178
27506,0.18560895865763535
27507,0.2478780026906429
27508,0.27003609859369104
27509,0.17284341168990436
27510,0.1532066429885918
27511,0.17101067708931172
27512,0.21555808522512848
27513,0.21524464167967403
27514,0.20856867086342304
27515,0.23652039206902076
27516,0.1692371067775569
27517,0.17591756958064197
27518,0.18945527068855972
27519,0.2563870101444292
27520,0.18361007271925417
27521,0.18180742154320603
27522,0.17359266060923934
27523,0.2116039642088099
27524,0.2081361363722141
27525,0.2554944092853432
27526,0.22059678184856246
27527,0.3636347336130131
27528,0.23970537557362198
27529,0.20835746303840294
27530,0.14344109147543088
27531,0.24084460192835777
27532,0.19773785091292956
27533,0.2191657953973572
27534,0.1965243913380991
27535,0.2141968079395757
27536,0.21207197300382968
27537,0.20335990118546632
27538,0.16479571045729954
27539,0.28133411426536764
27540,0.1881739292869541
27541,0.18308367788763494
27542,0.16904707304964278
27543,0.2747782200610526
27544,0.21772922389950566
27545,0.19816147441284013
27546,0.4085259948081381
27547,0.276482541065058
27548,0.30692696708124284
27549,0.1893295723075853
27550,0.23780088373657324
27551,0.1733869398145547
27552,0.2408820301692499
27553,0.230363221920445
27554,0.1835916239031966
27555,0.20781179486977117
27556,0.20785972858069776
27557,0.2599058913061999
27558,0.14196664911316262
27559,0.31346803078458957
27560,0.22195626765214457
27561,0.3399470516050974
27562,0.2160694863064582
27563,0.25186143726158583
27564,0.30333934949101715
27565,0.2404513026266512
27566,0.17292713450387692
27567,0.17506765809029015
27568,0.31759936595787697
27569,0.1934301336798346
27570,0.3277679261206856
27571,0.17919404599193206
27572,0.20678363169278455
27573,0.2456504789686029
27574,0.3178513113257759
27575,0.30389911517526064
27576,0.22297631646871374
27577,0.20465391656463786
27578,0.289643906657088
27579,0.21184324793020481
27580,0.19533879713898444
27581,0.20134385483715028
27582,0.1935446435103552
27583,0.19375384873188645
27584,0.1899863606406949
27585,0.25006275978031717
27586,0.21330889321874502
27587,0.279255210588069
27588,0.2521936953441119
27589,0.19071647799848218
27590,0.17878072963518238
27591,0.21108497538388904
27592,0.18077865973573065
27593,0.2392802200323634
27594,0.1901766339287763
27595,0.20262894550516897
27596,0.19382106145063008
27597,0.16290964336922142
27598,0.2624379882004751
27599,0.27306816952460056
27600,0.24919422922354537
27601,0.2018028346459951
27602,0.1788195462538025
27603,0.28163800486968443
27604,0.24856167452194716
27605,0.16817113127462782
27606,0.2064338212766672
27607,0.25146772339165
27608,0.22082531014079151
27609,0.1503456263934678
27610,0.2091026361830983
27611,0.2125880546604261
27612,0.21574726737290278
27613,0.219735429599594
27614,0.3240872454955051
27615,0.13057174327776738
27616,0.22871811757867955
27617,0.19208355425441298
27618,0.17749269803109993
27619,0.19340552842709205
27620,0.19842160597729464
27621,0.1944488618640764
27622,0.2521146346942404
27623,0.16873177468208497
27624,0.16448931486946122
27625,0.2455918080443237
27626,0.17287714474665525
27627,0.22003853136328957
27628,0.23846847637897736
27629,0.22395804615591236
27630,0.22794213625501264
27631,0.14929508635931513
27632,0.23054716419654883
27633,0.19381991419622463
27634,0.39392658038012734
27635,0.19946521229723818
27636,0.2729241752255158
27637,0.25079415476645794
27638,0.18671549359221962
27639,0.21120431642011828
27640,0.25228435358102574
27641,0.13917745198240175
27642,0.1728939063231575
27643,0.2317529442278539
27644,0.2004037707438658
27645,0.2122408296875629
27646,0.24695548365389347
27647,0.28293179648333916
27648,0.15883811848005797
27649,0.1846194988177123
27650,0.21316222310054783
27651,0.1841909423482866
27652,0.18004119487843714
27653,0.21948339824861704
27654,0.20398958802252692
27655,0.23945166447787394
27656,0.23143067815787802
27657,0.2271978850796615
27658,0.2622509723108324
27659,0.1765031327596976
27660,0.18838286488762
27661,0.25176296564183037
27662,0.23573636731833553
27663,0.18724931762838765
27664,0.17531602707182428
27665,0.2030668299212922
27666,0.22403303378129275
27667,0.2179793817999029
27668,0.1489285486099756
27669,0.15019846190691144
27670,0.18123529186179388
27671,0.2368746620798748
27672,0.23311957588003368
27673,0.17402887779729842
27674,0.22546002098259946
27675,0.19771337858617133
27676,0.22949344418671355
27677,0.21786158328745522
27678,0.23116044614533873
27679,0.1880513461699644
27680,0.30651106476547146
27681,0.18330788258518785
27682,0.23000668317061912
27683,0.21300185493219942
27684,0.19737562241596215
27685,0.1998885331759994
27686,0.17396905831195042
27687,0.1766184845266196
27688,0.18439591858337248
27689,0.14984700092891978
27690,0.14775733535227803
27691,0.35839270883102153
27692,0.2209262807470774
27693,0.27137726086037944
27694,0.22587726401082592
27695,0.19043543178904768
27696,0.28471038622320843
27697,0.3045282764047447
27698,0.14811747493612668
27699,0.1980142579651167
27700,0.23314492821569646
27701,0.15252718214124136
27702,0.195837401077474
27703,0.1785029411658232
27704,0.27172410247758183
27705,0.2125167382735058
27706,0.15096809430961994
27707,0.21562449349801216
27708,0.1817135781880809
27709,0.21040122880677095
27710,0.16881584926738355
27711,0.3025390190154596
27712,0.1830892452027594
27713,0.22081233196862507
27714,0.22245951931064387
27715,0.18748398169016506
27716,0.2974285959078719
27717,0.17176110296954636
27718,0.18095619196167556
27719,0.18641551121863062
27720,0.16608643372738913
27721,0.16969291169329856
27722,0.20292411756173576
27723,0.20122444838352244
27724,0.3526367216708434
27725,0.17717334320377864
27726,0.21110497229241298
27727,0.1641140732268678
27728,0.14232974379660568
27729,0.1494091247762511
27730,0.22339851910451022
27731,0.15213233137203877
27732,0.1872170918825781
27733,0.2375782433363754
27734,0.2094575360787442
27735,0.2644504148952544
27736,0.3024756258900636
27737,0.2985886152798443
27738,0.17454261029809473
